run_name,output_dir,status,elapsed_minutes,BACKTEST_START_DATE,BACKTEST_END_DATE,BACKTEST_MIN_STOCK_HOLDING,BACKTEST_LONG_QUANTILE,BACKTEST_SHORT_QUANTILE,BACKTEST_INCLUDE_ALPHA_BUCKET,ROLLING_WINDOW,INSUFFICIENT_DATA_THRESHOLD,FULL_SAMPLE_FALLBACK_MAX,P_VALUE_THRESHOLD,SMB_STABILITY_THRESHOLD,VMG_STABILITY_THRESHOLD,score,Strategy Ann. Return,Benchmark Ann. Return,Strategy Sharpe,Information Ratio,Strategy Max Drawdown,Monthly Hit Rate,Rebalance Months,search_batch_time
465_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\465_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.0,1.5,7.504294,5.58%,4.90%,1.12,-0.02,-4.93%,52.10%,119,2026-03-22 02:42:19
466_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\466_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.25,1.0,5.466794,4.72%,4.90%,0.91,-0.08,-6.31%,54.62%,119,2026-03-22 02:42:19
467_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\467_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.25,1.25,5.856794,4.73%,4.90%,0.93,-0.08,-4.88%,52.94%,119,2026-03-22 02:42:19
468_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\468_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.25,1.5,7.759294,5.79%,4.90%,1.09,-0.01,-5.31%,52.94%,119,2026-03-22 02:42:19
469_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\469_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.5,1.0,7.754294,5.94%,4.90%,1.12,-0.0,-6.49%,54.62%,119,2026-03-22 02:42:19
470_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\470_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.5,1.25,7.994294,5.74%,4.90%,1.12,-0.01,-4.11%,52.10%,119,2026-03-22 02:42:19
471_s2015_2025_h65_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\471_s2015_2025_h65_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,320,0.1,1.5,1.5,9.319294,6.43%,4.90%,1.21,0.03,-3.99%,52.94%,119,2026-03-22 02:42:19
472_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\472_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.0,1.0,6.621794,5.34%,4.90%,1.05,-0.04,-6.53%,52.10%,119,2026-03-22 02:42:19
473_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\473_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.0,1.25,7.244294,5.45%,4.90%,1.09,-0.03,-4.95%,52.94%,119,2026-03-22 02:42:19
474_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\474_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.0,1.5,7.454294,5.65%,4.90%,1.1,-0.02,-5.56%,52.10%,119,2026-03-22 02:42:19
475_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\475_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.25,1.0,5.244294,4.81%,4.90%,0.92,-0.07,-7.88%,52.94%,119,2026-03-22 02:42:19
476_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\476_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.25,1.25,5.861794,4.84%,4.90%,0.97,-0.07,-5.77%,51.26%,119,2026-03-22 02:42:19
477_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\477_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.25,1.5,7.086794,5.51%,4.90%,1.04,-0.03,-5.85%,52.10%,119,2026-03-22 02:42:19
478_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\478_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.5,1.0,6.979294,5.81%,4.90%,1.06,-0.01,-8.48%,52.94%,119,2026-03-22 02:42:19
479_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\479_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.5,1.25,5.781794,5.09%,4.90%,0.97,-0.05,-7.88%,51.26%,119,2026-03-22 02:42:19
480_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\480_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.05,1.5,1.5,7.046794,5.67%,4.90%,1.05,-0.02,-7.18%,51.26%,119,2026-03-22 02:42:19
481_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\481_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.0,1.0,6.676794,5.34%,4.90%,1.05,-0.04,-6.31%,54.62%,119,2026-03-22 02:42:19
482_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\482_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.0,1.25,7.036794,5.43%,4.90%,1.08,-0.03,-5.61%,52.94%,119,2026-03-22 02:42:19
483_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\483_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.0,1.5,7.884294,5.89%,4.90%,1.15,-0.01,-5.69%,52.94%,119,2026-03-22 02:42:19
484_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\484_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.25,1.0,4.559294,4.43%,4.90%,0.85,-0.1,-7.69%,53.78%,119,2026-03-22 02:42:19
485_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\485_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.25,1.25,4.961794,4.33%,4.90%,0.87,-0.1,-5.44%,51.26%,119,2026-03-22 02:42:19
486_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\486_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.25,1.5,6.776794,5.36%,4.90%,1.01,-0.04,-5.93%,52.10%,119,2026-03-22 02:42:19
487_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\487_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.5,1.0,6.209294,5.41%,4.90%,0.99,-0.03,-8.51%,53.78%,119,2026-03-22 02:42:19
488_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\488_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.5,1.25,5.459294,4.93%,4.90%,0.93,-0.06,-7.91%,51.26%,119,2026-03-22 02:42:19
489_s2015_2025_h65_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\489_s2015_2025_h65_q12_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.12,0.12,False,245,245,360,0.1,1.5,1.5,6.664294,5.50%,4.90%,1.01,-0.03,-7.38%,52.10%,119,2026-03-22 02:42:19
490_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\490_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.0,1.0,8.731794,6.16%,4.90%,1.26,0.01,-4.56%,52.94%,119,2026-03-22 02:42:19
491_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\491_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.0,1.25,8.186794,5.85%,4.90%,1.23,-0.01,-4.44%,52.94%,119,2026-03-22 02:42:19
492_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\492_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.0,1.5,8.281794,5.84%,4.90%,1.23,-0.01,-3.99%,50.42%,119,2026-03-22 02:42:19
493_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\493_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.25,1.0,8.426794,6.02%,4.90%,1.22,0.0,-4.66%,54.62%,119,2026-03-22 02:42:19
494_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\494_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.25,1.25,7.806794,5.64%,4.90%,1.15,-0.02,-4.23%,52.94%,119,2026-03-22 02:42:19
495_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\495_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.25,1.5,9.316794,6.58%,4.90%,1.32,0.04,-5.40%,52.94%,119,2026-03-22 02:42:19
496_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\496_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.5,1.0,8.066794,6.05%,4.90%,1.19,0.0,-6.22%,52.94%,119,2026-03-22 02:42:19
497_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\497_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.5,1.25,7.869294,5.85%,4.90%,1.16,-0.01,-5.50%,51.26%,119,2026-03-22 02:42:19
498_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\498_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.05,1.5,1.5,8.701794,6.39%,4.90%,1.19,0.03,-6.12%,52.94%,119,2026-03-22 02:42:19
499_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\499_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.0,1.0,8.694294,6.13%,4.90%,1.26,0.01,-4.50%,52.94%,119,2026-03-22 02:42:19
500_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\500_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.0,1.25,7.886794,5.71%,4.90%,1.2,-0.02,-4.55%,52.94%,119,2026-03-22 02:42:19
501_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\501_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.0,1.5,7.879294,5.71%,4.90%,1.18,-0.02,-4.52%,51.26%,119,2026-03-22 02:42:19
502_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\502_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.25,1.0,8.156794,5.93%,4.90%,1.19,-0.0,-5.02%,55.46%,119,2026-03-22 02:42:19
503_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\503_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.25,1.25,7.411794,5.44%,4.90%,1.1,-0.03,-4.24%,52.94%,119,2026-03-22 02:42:19
504_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\504_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.25,1.5,9.354294,6.58%,4.90%,1.31,0.04,-5.22%,52.94%,119,2026-03-22 02:42:19
505_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\505_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.5,1.0,7.634294,5.88%,4.90%,1.15,-0.01,-6.62%,53.78%,119,2026-03-22 02:42:19
506_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\506_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.5,1.25,7.634294,5.70%,4.90%,1.12,-0.02,-5.25%,52.10%,119,2026-03-22 02:42:19
507_s2015_2025_h65_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\507_s2015_2025_h65_q15_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,300,0.1,1.5,1.5,8.584294,6.39%,4.90%,1.16,0.03,-6.50%,53.78%,119,2026-03-22 02:42:19
508_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\508_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.0,1.0,8.106794,5.82%,4.90%,1.21,-0.01,-4.49%,52.94%,119,2026-03-22 02:42:19
509_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\509_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.0,1.25,7.124294,5.27%,4.90%,1.14,-0.05,-4.28%,52.94%,119,2026-03-22 02:42:19
510_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\510_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.0,1.5,6.439294,4.93%,4.90%,1.06,-0.07,-4.36%,50.42%,119,2026-03-22 02:42:19
511_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\511_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.25,1.0,7.601794,5.56%,4.90%,1.16,-0.03,-4.50%,53.78%,119,2026-03-22 02:42:19
512_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\512_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.25,1.25,6.449294,5.05%,4.90%,1.05,-0.06,-5.15%,52.10%,119,2026-03-22 02:42:19
513_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\513_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.25,1.5,8.116794,5.86%,4.90%,1.22,-0.01,-4.76%,52.10%,119,2026-03-22 02:42:19
514_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\514_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.5,1.0,6.891794,5.43%,4.90%,1.1,-0.03,-6.25%,52.94%,119,2026-03-22 02:42:19
515_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\515_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.5,1.25,6.956794,5.25%,4.90%,1.07,-0.05,-4.60%,51.26%,119,2026-03-22 02:42:19
516_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\516_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.5,1.5,8.331794,6.06%,4.90%,1.17,0.01,-5.19%,52.10%,119,2026-03-22 02:42:19
517_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\517_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.0,1.0,7.886794,5.69%,4.90%,1.19,-0.02,-4.38%,52.94%,119,2026-03-22 02:42:19
518_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\518_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.0,1.25,6.981794,5.20%,4.90%,1.13,-0.05,-4.33%,52.94%,119,2026-03-22 02:42:19
519_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\519_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.0,1.5,6.791794,5.08%,4.90%,1.09,-0.06,-4.11%,51.26%,119,2026-03-22 02:42:19
520_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\520_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.25,1.0,7.446794,5.50%,4.90%,1.15,-0.03,-4.67%,54.62%,119,2026-03-22 02:42:19
521_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\521_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.25,1.25,6.124294,4.88%,4.90%,1.02,-0.07,-5.15%,52.10%,119,2026-03-22 02:42:19
522_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\522_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.25,1.5,7.601794,5.63%,4.90%,1.16,-0.02,-5.01%,52.10%,119,2026-03-22 02:42:19
523_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\523_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.5,1.0,6.374294,5.18%,4.90%,1.06,-0.05,-6.41%,53.78%,119,2026-03-22 02:42:19
524_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\524_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.5,1.25,6.546794,5.07%,4.90%,1.03,-0.06,-4.84%,52.10%,119,2026-03-22 02:42:19
525_s2015_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\525_s2015_2025_h65_q15_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.1,1.5,1.5,8.104294,5.97%,4.90%,1.15,-0.0,-5.39%,52.94%,119,2026-03-22 02:42:19
526_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\526_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.0,1.0,8.264294,5.91%,4.90%,1.22,-0.01,-4.52%,52.94%,119,2026-03-22 02:42:19
527_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\527_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.0,1.25,7.361794,5.36%,4.90%,1.16,-0.04,-4.04%,52.10%,119,2026-03-22 02:42:19
528_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\528_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.0,1.5,7.041794,5.27%,4.90%,1.12,-0.05,-4.55%,51.26%,119,2026-03-22 02:42:19
529_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\529_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.25,1.0,5.679294,4.85%,4.90%,1.0,-0.07,-6.66%,52.10%,119,2026-03-22 02:42:19
530_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\530_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.25,1.25,5.721794,4.67%,4.90%,0.99,-0.08,-5.18%,51.26%,119,2026-03-22 02:42:19
531_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\531_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.25,1.5,7.706794,5.61%,4.90%,1.16,-0.02,-4.45%,51.26%,119,2026-03-22 02:42:19
532_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\532_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.5,1.0,6.761794,5.30%,4.90%,1.09,-0.04,-5.81%,52.10%,119,2026-03-22 02:42:19
533_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\533_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.5,1.25,7.176794,5.35%,4.90%,1.1,-0.04,-4.53%,50.42%,119,2026-03-22 02:42:19
534_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\534_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.5,1.5,7.356794,5.72%,4.90%,1.13,-0.02,-6.53%,51.26%,119,2026-03-22 02:42:19
535_s2015_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\535_s2015_2025_h65_q15_a0_rw245_fb360,completed,,2015-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.1,1.0,1.0,7.974294,5.70%,4.90%,1.18,-0.02,-4.07%,52.10%,119,2026-03-22 02:42:19
